drug_name,chembl_id,smiles,MolecularWeight,LogP,HBD,HBA,RotatableBonds,TPSA,activity_value,pIC50
NaN,CHEMBL3092319,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CC(F)C1,475.8830000000003,4.519200000000003,2,6,5,88.61,967.0,6.014573525916998
NaN,CHEMBL2064403,O=c1oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc2n1CCCN1CCOCC1,445.4830000000004,2.879900000000001,2,8,6,114.1,120.0,6.920818753952375
NaN,CHEMBL595757,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,326.40000000000003,3.3781000000000008,2,6,5,100.19,18200.0,4.739928612014925
NaN,CHEMBL248115,Cc1cncc(COc2ccc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)cc2Cl)c1,478.00000000000034,4.331820000000003,2,7,7,93.6,85.0,7.070581074285707
NaN,CHEMBL246493,Fc1cccc(COc2ccc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)cc2Cl)c1,497.9580000000004,4.349400000000002,2,7,9,81.94000000000001,560.0,6.251811972993799
NaN,CHEMBL391778,NCC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,484.5830000000003,4.1807000000000025,2,6,7,89.30000000000001,35.0,7.455931955649724
NaN,CHEMBL1812434,O=C(/C=C/c1ccccc1Br)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,524.2160000000001,6.550300000000004,2,4,5,66.91,4280.0,5.368556230986828
NaN,CHEMBL37543,OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,414.26300000000015,2.8388,3,6,5,96.09,316.23,6.499996931948306
NaN,CHEMBL109503,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,373.3340000000001,4.886080000000002,1,5,4,67.17,1445.44,5.8399999311187
NaN,CHEMBL4060919,C=CC(=O)N1CCC[C@@H](n2nc(Cc3ccccc3)c3c(N)ncnc32)C1,362.4370000000001,2.3488000000000007,1,5,4,89.93,20.0,7.698970004336019
NaN,CHEMBL4099254,C=CC(=O)N1CCC[C@@H](n2nc(C3CC3)c3c(N)ncnc32)C1,312.377,1.6354,1,5,3,89.93,700.0,6.154901959985743
NaN,CHEMBL427671,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,372.4070000000001,4.318420000000002,1,4,4,60.04,81.0,7.0915149811213505
NaN,CHEMBL5776043,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1OC(COC)CN(C)C,552.0350000000002,4.276800000000002,2,9,12,115.14,750.0,6.1249387366083
NaN,CHEMBL3353405,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CC(N(C)C)C1,519.0090000000002,4.071600000000002,2,8,8,99.91999999999999,300.0,6.522878745280337
NaN,CHEMBL1645474,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,401.3120000000001,3.1585,2,5,4,71.48,6.0,8.221848749616356
NaN,CHEMBL5979309,C=CC(=O)N(C)Cc1ccc(Oc2nc(Nc3cccc(OCCCS(C)(=O)=O)c3)ncc2F)cc1,514.5790000000003,4.109500000000003,1,8,12,110.72000000000001,550.0,6.259637310505756
NaN,CHEMBL3234742,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N)nc1,527.5510000000002,3.638020000000002,3,7,6,116.48,43.0,7.366531544420414
NaN,CHEMBL5179952,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,478.62200000000036,3.7425000000000024,1,8,6,73.83000000000001,4.902,8.30962669308394
ROCILETINIB,CHEMBL3545308,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,555.5610000000005,4.784200000000004,3,8,8,111.72,153000.0,3.815308569182401
NaN,CHEMBL5746124,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(C4CCN(C5COC5)CC4)cc3OC)ncc2C(F)(F)F)c1,568.6000000000006,5.693900000000004,3,8,9,100.64,82000.0,4.086186147616283
NaN,CHEMBL5177023,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12,681.8129999999994,6.202820000000006,2,7,8,101.10000000000001,2.0,8.698970004336019
NaN,CHEMBL5208056,O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,612.5180000000003,5.622000000000004,1,7,6,90.10000000000001,6.0,8.221848749616356
NaN,CHEMBL5201054,O=C(CCCCn1cc(-c2ccc3ncnc(Nc4ccccc4F)c3c2)nn1)NO,421.4360000000001,3.4467000000000008,3,7,8,117.85000000000001,10.3,7.987162775294828
AC-480,CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,530.5640000000002,3.8553200000000016,3,8,7,119.63,20.0,7.698970004336019
NaN,CHEMBL1242287,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,360.21500000000015,3.268600000000001,2,5,2,89.85,324.0,6.489454989793388
NaN,CHEMBL4795888,CC(C)c1ccc(C2N=C(C(N)=O)c3ncn(-c4ccc(F)cc4)c3N2)cc1,377.423,3.533500000000002,2,4,4,85.30000000000001,710.0,6.1487416512809245
NaN,CHEMBL59145,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,299.71299999999997,3.541080000000001,2,4,3,81.32,1540.0,5.812479279163537
NaN,CHEMBL2029696,O=C1NN(c2ccc(F)cc2)C(=O)/C1=C\c1cccc(OCc2ccccc2F)c1,406.38800000000015,4.005200000000003,1,3,5,58.64,5600.0,5.251811972993799
NaN,CHEMBL2029697,Cc1nn(C)cc1C(=O)Nc1ccn(Cc2c(F)cccc2Cl)n1,347.781,3.0181200000000015,1,3,4,64.74000000000001,72400.0,4.140261433802853
NaN,CHEMBL2029699,Cc1ccc(N2NC(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)C2=O)cc1Cl,418.8800000000001,4.688820000000003,1,3,5,58.64000000000001,8600.0,5.0655015487564325
NaN,CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,435.2810000000002,4.582980000000004,2,5,4,87.04,190020.3,3.7212000005890307
NaN,CHEMBL2426279,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,483.57600000000036,4.253400000000003,3,7,7,98.41,15.0,7.823908740944319
NaN,CHEMBL3353396,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C(=O)[C@H](C)N)CC1,576.061,3.3172000000000006,3,9,8,143.01,19000.0,4.721246399047171
NaN,CHEMBL4061645,CNS(=O)(=O)c1cccc(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,390.85600000000005,2.9203,3,7,6,108.9,630.0,6.200659450546418
NaN,CHEMBL4105656,CNS(=O)(=O)c1cccc(Nc2cc(Nc3cccc(S(=O)(=O)NC)c3)ncn2)c1,448.53000000000014,1.7799999999999998,4,8,8,142.18,1600.0,5.795880017344075
NaN,CHEMBL4094527,C=CC(=O)N1CCC[C@@H](n2ncc3c(N)ncnc32)C1,272.31200000000007,0.7579999999999997,1,5,2,89.93,2500.0,5.6020599913279625
NaN,CHEMBL4081698,CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,350.4260000000001,2.649,1,5,3,89.93,4700.0,5.327902142064283
NaN,CHEMBL4084214,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,368.4160000000001,2.7881,1,5,3,89.93,3400.0,5.468521082957745
NaN,CHEMBL4073874,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,405.50600000000014,2.3568000000000007,1,6,5,93.17,3000.0,5.522878745280337
GSK-192082A,CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,566.0580000000001,5.634500000000004,3,8,7,97.4,32.0,7.494850021680094
NaN,CHEMBL3425656,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1,642.1850000000002,6.693880000000005,2,10,10,115.64,830.0,6.080921907623926
NaN,CHEMBL3425657,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1,641.0880000000002,5.8801800000000055,2,11,10,158.78000000000003,2300.0,5.638272163982407
NaN,CHEMBL3425655,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1,614.0810000000002,6.111080000000005,2,9,9,115.64,120.0,6.920818753952375
NaN,CHEMBL3425660,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(C#N)cc3)c2)n1,621.1010000000001,5.843660000000005,2,10,9,139.43,940.0,6.026872146400302
NaN,CHEMBL3425661,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1,597.0790000000002,5.366980000000003,2,10,9,128.53,37.0,7.431798275933005
NaN,CHEMBL2011291,Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,433.70100000000014,6.282800000000002,1,3,3,56.73,31.0,7.508638306165727
NaN,CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,315.17400000000004,3.7181000000000015,2,4,2,63.83,30.0,7.522878745280337
NaN,CHEMBL1817964,C/C=C(\C)C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)/C=C(C)/C=C/CC(C)/C=C/c1oc(OC)c(C)c(=O)c1C,562.7000000000003,3.594540000000002,4,9,12,138.82000000000002,60.0,7.221848749616356
NaN,CHEMBL144791,N#C/C(=C\c1cc(O)c(O)c(Br)c1)S(=O)(=O)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,542.1610000000002,3.8779600000000016,4,8,4,162.63999999999996,850.0,6.070581074285707
NaN,CHEMBL144159,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1,510.50600000000026,2.9557600000000015,6,8,8,186.69999999999996,1600.0,5.795880017344075
NaN,CHEMBL422335,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O,367.357,3.3403000000000005,5,7,5,119.25000000000001,90.0,7.045757490560675
NaN,CHEMBL606403,CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1,469.3680000000001,5.363100000000003,2,7,5,92.69000000000001,129.0,6.889410289700751
NaN,CHEMBL597200,O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,467.2980000000001,5.292500000000002,2,5,6,76.14,291.0,6.536107011014093
NaN,CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,369.22200000000004,4.260400000000002,2,4,4,66.91,152.0,6.818156412055227
NaN,CHEMBL597402,O=C(COc1c(F)c(F)c(F)c(F)c1F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,539.258,5.848900000000001,2,5,6,76.14,84.0,7.075720713938118
NaN,CHEMBL292648,N#CC(C#N)=C1CCCc2c(O)cccc21,210.23600000000002,2.5292600000000007,1,3,0,67.81,1200000.0,2.9208187539523753
NaN,CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,380.8390000000001,4.370600000000002,3,6,6,87.75,20.0,7.698970004336019
NaN,CHEMBL590559,C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,413.88000000000017,6.151800000000004,2,5,9,67.27,4.45,8.351639989019068
NaN,CHEMBL592215,C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,367.83600000000007,5.232500000000004,2,5,7,67.27,28.5,7.54515513999149
NaN,CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,294.31,2.32118,3,4,4,93.35,2000.0,5.698970004336019
NaN,CHEMBL293482,N#CC(C#N)=Cc1ncc[nH]1,144.137,0.8402599999999998,1,3,1,76.25999999999999,532000.0,3.2740883677049517
NaN,CHEMBL91748,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,412.29100000000005,4.149700000000002,2,5,5,70.15,250.0,6.6020599913279625
NaN,CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,340.3350000000001,2.660680000000001,3,6,5,111.81,1700.0,5.769551078621726
NaN,CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,371.3620000000001,4.964800000000003,2,3,5,54.02,10400.0,4.982966660701219
NaN,CHEMBL56542,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,306.32099999999997,2.594080000000001,2,4,2,84.55999999999999,12000.0,4.920818753952375
NaN,CHEMBL247101,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,382.8260000000001,5.152820000000003,1,4,5,51.45,250.0,6.6020599913279625
NaN,CHEMBL247127,c1cncc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,470.5370000000004,2.770900000000001,2,8,8,103.42000000000002,810.0,6.0915149811213505
NaN,CHEMBL248674,COc1cc2ncnc(Nc3cccc(C#CCCO)c3)c2cc1OC,349.3900000000001,3.124500000000002,2,6,5,76.50000000000001,402.1,6.395665926897089
NaN,CHEMBL435831,O=C(Cc1c(SSc2[nH]c3ccccc3c2CC(=O)NCc2ccccc2)[nH]c2ccccc12)NCc1ccccc1,590.7740000000002,7.166400000000006,4,4,11,89.78,38000.0,4.42021640338319
NaN,CHEMBL73820,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,205.16899999999998,1.0893799999999998,3,4,2,101.55,25000.0,4.6020599913279625
NaN,CHEMBL154822,COC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc3ccc(C(=O)OC)c(O)c3)[nH]c3ccccc23)cc1O,766.8980000000003,6.931000000000006,6,10,15,182.83999999999997,100000.0,4.0
GW680191X,CHEMBL517907,C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,438.5530000000002,3.1479000000000017,2,7,11,93.21000000000001,45.0,7.346787486224656
NaN,CHEMBL1173652,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,301.30199999999996,2.35632,0,5,6,87.25999999999999,7830.0,5.106238237942057
STAUROSPORINE,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,466.5410000000003,4.354000000000003,2,4,2,69.45,102.4,6.989700043360188
NaN,CHEMBL204335,COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,334.3790000000001,3.815100000000001,2,6,4,68.3,8500.0,5.070581074285707
LAPATINIB,CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,581.0690000000002,6.139100000000005,2,8,11,106.35000000000001,10.0,8.0
NaN,CHEMBL460731,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,466.96600000000007,3.959100000000002,2,7,11,93.21000000000001,19.95,7.700057099977233
NaN,CHEMBL514942,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,428.5170000000002,5.9757200000000035,1,7,5,69.16000000000001,240.0,6.619788758288394
NaN,CHEMBL2426288,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,477.95600000000013,4.253200000000002,2,7,8,96.68,23000.0,4.638272163982407
NaN,CHEMBL2426282,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1,419.8720000000001,5.155000000000003,3,5,6,91.92999999999999,29.0,7.5376020021010435
NaN,CHEMBL77100,CCCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,404.4440000000001,3.231600000000002,1,6,9,115.61000000000001,4800.0,5.318758762624412
NaN,CHEMBL79704,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,440.5460000000003,5.483000000000003,4,4,9,106.18,4200.0,5.376750709602099
NaN,CHEMBL368891,Nc1ncnc2nn3ccccc3c12,185.19,0.8596999999999998,1,4,0,69.1,10000.0,5.0
NaN,CHEMBL37346,Brc1cccc(Nc2ccnc3ccccc23)c1,299.17100000000005,4.740900000000003,1,2,2,24.92,5500.0,5.259637310505756
NaN,CHEMBL359660,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC1C(=O)OC,612.0860000000001,5.833080000000005,2,9,12,125.58000000000003,343.0,6.464705879957229
NaN,CHEMBL4868909,COc1cccc(-c2cc(-c3c(O)c4ccccc4oc3=O)nc(N)c2C#N)c1,385.37900000000013,3.6900800000000027,2,7,3,122.37,33.0,7.481486060122112
NaN,CHEMBL359705,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1ccccc1N(C)C,618.1370000000001,8.199080000000004,2,7,11,99.51,1569.0,5.804377056413063
NaN,CHEMBL330323,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,332.36300000000017,3.938800000000003,1,6,4,69.16000000000001,1800.0,5.7447274948966935
NaN,CHEMBL329161,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,345.156,4.044100000000001,1,5,3,80.95,897.0,6.047207556955908
NaN,CHEMBL333454,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,354.43100000000004,3.393800000000003,2,5,6,96.33999999999999,8700.0,5.060480747381382
NaN,CHEMBL55379,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,402.35100000000017,5.605200000000003,2,4,6,62.83,1800.0,5.7447274948966935
NaN,CHEMBL4873506,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCN/C(=N\C#N)Nc4cccnc4)cc23)c1,534.6240000000004,5.236280000000004,3,8,12,129.37,0.32,9.494850021680094
NaN,CHEMBL4851176,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,520.5970000000003,4.846180000000004,3,8,11,129.37,0.23,9.638272163982407
NaN,CHEMBL408105,COc1cc2ncnc(Nc3ccccc3N)c2cn1,267.29200000000003,2.3591999999999995,2,6,3,85.95,3715.35,5.430000267796054
NaN,CHEMBL270921,CC(=O)Nc1c(Br)cccc1Nc1ncnc2ccncc12,358.19900000000007,3.4893,2,5,3,79.8,29.51,7.5300307905000405
NaN,CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,339.196,4.617200000000001,2,3,2,53.6,0.39,9.4089353929735
NaN,CHEMBL251124,CCOc1cc2ncnc(C#Cc3[nH]ccc3-c3ccccc3)c2cc1OCC,383.45100000000014,4.822100000000003,1,4,5,60.03,10.0,8.0
NaN,CHEMBL3085378,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)CCc1ccccc1,417.5530000000002,4.731800000000004,0,5,8,47.480000000000004,1200.0,5.920818753952375
NaN,CHEMBL4106607,CC#CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,452.5180000000002,4.054600000000002,1,6,4,99.16,435.3,6.361211332842601
NaN,CHEMBL3699600,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)C(F)(F)F)CC4)cc3OC)ncc2Cl)c1,576.9630000000003,5.009900000000004,2,8,8,108.91999999999999,65.0,7.187086643357144
NaN,CHEMBL3894938,C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,400.4420000000001,3.170000000000001,2,6,7,107.95,70.49,7.151872489432125
NaN,CHEMBL4565086,Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,317.33000000000004,1.9265199999999998,1,6,4,106.19,157.0,6.804100347590766
NaN,CHEMBL4570484,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3Cl)nc2[nH]1,341.22300000000007,3.325120000000001,1,4,3,63.050000000000004,141.0,6.85078088734462
NaN,CHEMBL1173192,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(O)cc1,455.1750000000001,4.311900000000003,2,3,2,61.849999999999994,11270.0,4.948076083953893
NaN,CHEMBL1172917,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,429.17000000000013,5.1506000000000025,1,2,2,41.62,6850.0,5.164309428507575
NaN,CHEMBL111197,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,427.2910000000001,5.054500000000003,1,5,4,69.03999999999999,30.0,7.522878745280337
NaN,CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,509.97300000000024,3.9643200000000016,4,6,4,115.04,5.9,8.229147988357855
NaN,CHEMBL77778,N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1,224.219,2.2149599999999996,1,3,3,84.88000000000001,450000.0,3.3467874862246565
NaN,CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,316.16200000000003,3.113100000000001,2,5,2,76.72,110.0,6.958607314841775
NaN,CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,495.9460000000001,3.5295200000000007,3,6,4,106.25,750.0,6.1249387366083
NaN,CHEMBL4750196,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F,598.9940000000005,5.566600000000004,2,9,10,131.75,5.0,8.301029995663981
NaN,CHEMBL179274,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,582.1040000000002,7.024780000000006,2,7,10,99.51,380.0,6.42021640338319
NaN,CHEMBL1081198,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,503.48800000000006,6.066200000000002,3,5,6,96.24000000000001,50000.0,4.301029995663981
NaN,CHEMBL102651,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1,288.35400000000004,4.235800000000003,2,3,3,53.6,419.0,6.377785977033705
NaN,CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,521.5850000000003,4.878500000000004,2,7,9,116.19,40.0,7.3979400086720375
NaN,CHEMBL372112,CCOC(=O)c1cn2ncnc(Nc3ccc4[nH]ncc4c3)c2c1CC,350.3820000000002,3.088300000000001,2,6,5,97.2,50.0,7.301029995663981
NaN,CHEMBL1090354,O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,588.6970000000001,6.744000000000005,3,8,7,108.71000000000001,100.0,7.0
NaN,CHEMBL1910273,Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,387.4500000000001,1.7948999999999997,4,9,3,162.9,29500.0,4.530177984021837
NaN,CHEMBL1910278,Nc1scc2c1c(NCCO)nc1nc(NCCO)nc(N)c12,335.3930000000001,0.2122999999999995,6,10,6,155.23000000000002,66100.0,4.179798540514359
NaN,CHEMBL188386,OCCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,369.85600000000005,4.120000000000003,3,6,8,82.96,7400.0,5.130768280269024
NaN,CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,283.33500000000004,2.665,1,5,3,78.85,1400.0,5.853871964321762
NaN,CHEMBL79621,COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,472.6130000000003,5.5278000000000045,2,7,8,84.18,35000.0,4.455931955649724
NaN,CHEMBL153170,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,340.1840000000001,4.012200000000001,2,4,2,66.49000000000001,29.0,7.5376020021010435
NaN,CHEMBL153573,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,389.2530000000001,5.071900000000001,2,5,2,63.83,42.0,7.376750709602099
BUTYROLACTONE I,CHEMBL1242973,COC(=O)[C@@]1(Cc2ccc(O)c(CC=C(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1,424.4490000000002,3.5869000000000018,3,7,6,113.29000000000002,590000.0,3.2291479883578558
NaN,CHEMBL7827,O=c1c(-c2cccc(Cl)c2)coc2cc(O)cc(O)c12,288.68600000000004,3.524600000000001,2,4,1,70.67,12000.0,4.920818753952375
NaN,CHEMBL2381516,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCN(CCOc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,875.365,3.5984000000000016,2,16,16,211.73999999999995,39.0,7.4089353929735005
NaN,CHEMBL2381509,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,831.2640000000002,4.000800000000002,2,16,15,214.48999999999995,64.0,7.1938200260161125
NaN,CHEMBL2381507,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,821.2690000000002,4.387500000000004,2,16,17,214.48999999999995,98.0,7.008773924307505
NaN,CHEMBL57553,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,263.30400000000003,2.8644000000000007,2,5,3,76.72,50000.0,4.301029995663981
